renderedContent,pre_processed,label_sentiment,probability_sentiment,label_emotion,probability_emotion,label_irony,probability_irony
i hate being so addicted to my phone i blame @ depression,hate addicted phone blame depression,negative,0.9534821510314941,sadness,0.9492620825767517,non_irony,0.5375683903694153
"me: hey my depression is flushing out a bit and i’m feeling slightly better

also me: oh hey yeah some people hate me i guess i’m depressed again 🤷‍♀️",hey depression flushing bit feeling slightly better also hey yeah people hate guess depressed,neutral,0.3954657316207886,sadness,0.9274734258651733,irony,0.9669384360313416
"hate having bad depression days cause I just spend my money on everything I see, like I’ve just bought two @FunhausTeam stockings and a glass because 🤷🏻‍♀️",hate bad depression days cause spend money everything see like bought two stockings glass,negative,0.8986183404922485,sadness,0.9652386903762817,irony,0.8072773814201355
I don't know which trauma caused me to hate Christmas so much. But no matter how hard I try to enjoy it I still fall into this insane deep depression. Trying so hard to shake it off but it's like carrying a truck around on my shoulders,know trauma caused hate christmas much matter hard try enjoy still fall insane deep depression trying hard shake like carrying truck around shoulders,negative,0.8731332421302795,sadness,0.9782331585884094,non_irony,0.9041467905044556
"I hate this depression shit , and i refuse to get medicine to control my emotions , i just to feel better . Iont think ppl understand how much of a battle it is for me",hate depression shit refuse get medicine control emotions feel better iont think ppl understand much battle,negative,0.9418842792510986,sadness,0.9413699507713318,non_irony,0.7488387823104858
"i hate that lately my depression hardly kicks in. I know thats a good thing, but then I see everyone around me struggling all the time and then I cant help so I just sit here and feel like I'm some freak. The world sucks, theres no hope, why tf am I still happy?",hate lately depression hardly kicks know thats good thing see everyone around struggling time cant help sit feel like freak world sucks theres hope still happy,negative,0.47172725200653076,sadness,0.9789802432060242,non_irony,0.6938839554786682
Twilight is my “feel good” movie lol lots of people hate it but for some reason when I watch it my depression tones down. The books are better though haha,twilight feel good movie lol lots people hate reason watch depression tones books better though haha,positive,0.6803325414657593,joy,0.7052798867225647,irony,0.6241012215614319
"@bisexualwwx uGghHGhGHgh 12TH
hate her
 
but my biggest belief is that if i can pass 12th science with clinical depression, anyone can",ugghhghghgh hate biggest belief pass science clinical depression anyone,negative,0.9640277624130249,anger,0.725572943687439,irony,0.5371752381324768
Really fucking beats my ass. Like 2019 was rough but December... oh boy it's got me in the corner pulling no punches. I hate that I know I'll have these waves of emotions that's so heavy it feels like getting anxiety in quick sand. Mega bursts of depression out of thin(continue),really fucking beats ass like rough december boy got corner pulling punches hate know waves emotions heavy feels like getting anxiety quick sand mega bursts depression thin continue,negative,0.9723991751670837,sadness,0.5045558214187622,non_irony,0.8932818174362183
I hate myself so much my depression is anxiety is so bad and not smoking is making it worse I’m really bipolar like my mama 🤧😭😳,hate much depression anxiety bad smoking making worse really bipolar like mama,negative,0.9588446021080017,sadness,0.9735068082809448,non_irony,0.7411026954650879
i specifically asked santa for a job i don’t hate and to cure my depression,specifically asked santa job hate cure depression,negative,0.7151647210121155,sadness,0.9684222340583801,irony,0.8127862215042114
"It’s weird to talk about my feelings in English for my mother tongue is mandarin 
Hah.... I think maybe I should watch some animation to relieve my depression:   (.    
But I have to prepare for my NOWHERE entrance exam next WEEK (I really hate myself)",weird talk feelings english mother tongue mandarin hah think maybe watch animation relieve depression prepare nowhere entrance exam next week really hate,negative,0.6001325845718384,sadness,0.960538923740387,irony,0.6379157900810242
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
"I hate the fact that my depression just keeps getting worse.

And apparently I'm keeping myself there when it's the people around me who makes it worse.",hate fact depression keeps getting worse apparently keeping people around makes worse,negative,0.9755747318267822,sadness,0.965179979801178,irony,0.9267851710319519
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
"Just cause I look strong and dont give a fuck attitude doesn't mean I dont feel pain. I hide my pain for others cause I hate when others worry cause I suffer from depression and been programmed that showing pain is a sign of weakness. please use self care

healthyfoodhouse.com/check-up-on-yo…",cause look strong dont give fuck attitude mean dont feel pain hide pain others cause hate others worry cause suffer depression programmed showing pain sign weakness please use self care,negative,0.7764413952827454,sadness,0.9191223382949829,non_irony,0.7434400916099548
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

i hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
"I can't believe today happened and it's not a horrible nightmare.I fucking hate myself right now. I'm done allowing this paranoia, anxiety, depression rule me. It's time I seek help and change for the better, for myself and my boys. This person I've become is not who i want to be https://t.co/7qa34FAGJt",believe today happened horrible nightmare fucking hate right done allowing paranoia anxiety depression rule time seek help change better boys person become want,negative,0.9638953804969788,sadness,0.5738841891288757,non_irony,0.8321684002876282
Fuck I hate depression it takes away my libido 👿👿👿👿👿. But today I image pop up in my head of me serving meat and getting shower in nut literally. So I guess the light at the end of the tunnel is near my Mandem https://t.co/xpw8V0wOf3,fuck hate depression takes away libido today image pop head serving meat getting shower nut literally guess light end tunnel near mandem,negative,0.9738248586654663,sadness,0.8604748249053955,irony,0.7137545347213745
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
Hate depression... Kills my holiday moods.. Just drinkin alone in my room... Yay..,hate depression kills holiday moods drinkin alone room yay,negative,0.9140221476554871,sadness,0.9775013327598572,irony,0.9346263408660889
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year. twitter.com/RealMonaim/sta…",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
I hate how immune I'm becoming to caffeine or is it just my depression?idk I'm 2 monsters in and I feel tired for some reason. Like bitch wtf.,hate immune becoming caffeine depression idk monsters feel tired reason like bitch wtf,negative,0.9744112491607666,sadness,0.684037446975708,non_irony,0.7667893767356873
I hate that I can’t hide my depression anymore :(,hate hide depression anymore,negative,0.893566906452179,sadness,0.9714046120643616,non_irony,0.6204476356506348
I hate that my brother thinks that my depression and anxiety is something funny to joke about,hate brother thinks depression anxiety something funny joke,negative,0.5858241319656372,sadness,0.7337303161621094,irony,0.938676118850708
I kept a smile on my face all day while I was with my parents. Now I’m home crying my eyes out. I hate that I hide my depression from them but I want them to be happy and not worry about me #depression,kept smile face day parents home crying eyes hate hide depression want happy worry #depression,neutral,0.4102529287338257,sadness,0.9838652610778809,irony,0.6015693545341492
My anxiety and depression gets the best of me sometimes. I just assume that if you don’t talk to or acknowledge me then I just assume that you hate me.  🙃,anxiety depression gets best sometimes assume talk acknowledge assume hate,negative,0.6489496827125549,sadness,0.9633729457855225,non_irony,0.5945525169372559
"Depression is weird. I fucking hate it, as low as it gets me, I try my hardest to never let it win.",depression weird fucking hate low gets try hardest never let win,negative,0.9623461365699768,sadness,0.9416303038597107,non_irony,0.8234903216362
kinda hate that my only (temporary) escape from my winter depression is alcohol,kinda hate temporary escape winter depression alcohol,negative,0.9062531590461731,sadness,0.9232823848724365,non_irony,0.659227192401886
"I hate my depression so fuckin bad, I got no one and everyone at the same time",hate depression fuckin bad got one everyone time,negative,0.9728673696517944,sadness,0.8018260598182678,non_irony,0.701237678527832
Okay but I really hate going on vacation and realizing my depression didn’t stay at home 🤦🏻‍♀️,okay really hate going vacation realizing depression stay home,negative,0.9304454326629639,sadness,0.9514186382293701,non_irony,0.6187054514884949
"I’m not perfect, I’m far from it. My PTSD and Depression are no joke. One day I will snap, I will attempt and I will succeed. Understand, I hate me and I believe you all hate me too. Don’t take it personal but if I had to chose to live or to die, I’d choose death. I’m sorry.",perfect far ptsd depression joke one day snap attempt succeed understand hate believe hate take personal chose live die choose death sorry,negative,0.786263644695282,sadness,0.932152509689331,irony,0.5717474818229675
i also hate myself for falling into a sort of weird consumer/parasocial trap but I give myself a slight pass because of my depression,also hate falling sort weird consumer parasocial trap give slight pass depression,negative,0.8543967604637146,sadness,0.9621022343635559,irony,0.5122472047805786
"@LeftAtLondon The fact that I hate Christmas time makes me ungrateful. No, my depression and anxiety make spending periods of time around my family’s house and standards unbearable. I’ll offer to do any errands I can to get out of the house and, away from the stress of being around my parents.",fact hate christmas time makes ungrateful depression anxiety make spending periods time around family house standards unbearable offer errands get house away stress around parents,negative,0.9604551196098328,sadness,0.8729384541511536,non_irony,0.5762213468551636
"i hate this mood, my total depression state where i don't want to do anything and just sleep. its usually a mix of boredom, worry, or something else. i hate getting this mood",hate mood total depression state want anything sleep usually mix boredom worry something else hate getting mood,negative,0.9491873979568481,sadness,0.9688889980316162,non_irony,0.9013676643371582
@iamblackbear All i got was a worse mental state and increased depression after seeing all the photos of happy families with all their gifts and beautiful trees. While my family is broken and most of us hate each other.,got worse mental state increased depression seeing photos happy families gifts beautiful trees family broken hate,negative,0.8026122450828552,sadness,0.9747983813285828,irony,0.5672292113304138
Why when I get home to an empty flat I suddenly feel miserable as f 😢. I hate my head. #LonelyChristmas #depression,get home empty flat suddenly feel miserable hate head #lonelychristmas #depression,negative,0.9593931436538696,sadness,0.9821915626525879,non_irony,0.8085318803787231
Really hate going through depression man and nobody understands how I feel. And trying to always keep a smile on my face is tiring,really hate going depression man nobody understands feel trying always keep smile face tiring,negative,0.9653221964836121,sadness,0.9320133924484253,non_irony,0.8066405653953552
"Seasonal depression has to be real bc i get sad AF that i can’t go outside and meditate during the winter, I feel disconnected from Mother Nature and I absolutely HATE being cold. Plus my city likes to have winter 9/12 months",seasonal depression real get sad outside meditate winter feel disconnected mother nature absolutely hate cold plus city likes winter months,negative,0.8995162844657898,sadness,0.9752728343009949,non_irony,0.5956495404243469
didn’t know dear evan hansen was getting hate bc of how they portray mental illness and a big fuck you to anyone who hates it bc of that bc that musical (you will be found in particular) was all that got me thru my deepest depression ever and i know it’s helped others too,know dear evan hansen getting hate portray mental illness big fuck anyone hates musical found particular got thru deepest depression ever know helped others,negative,0.5996881723403931,sadness,0.9374984502792358,non_irony,0.6328515410423279
Depression n anxiety and crying myself to sleep bc i fear i have damaged a friendship i care deeply about. Hate myself and my brain. Goodnight. https://t.co/ehNv8Tavkw,depression anxiety crying sleep fear damaged friendship care deeply hate brain goodnight,negative,0.9612465500831604,sadness,0.979467511177063,non_irony,0.7603903412818909
"*me beating my depression with a stick*: BACK IT'S CHRISTMAS! STOP THE SAD
*My depression smacking me with my new keyboard*: Hey remember all that repressed childhood trauma you have? Also, your friends hate you
*Me, stuffing my face with chocolate while crying*: go on.",beating depression stick back christmas stop sad depression smacking new keyboard hey remember repressed childhood trauma also friends hate stuffing face chocolate crying,negative,0.9395080208778381,sadness,0.9708046913146973,irony,0.7719063758850098
I sometimes hate how much isolation has become a norm for me. I have zero motivation to get dressed and go to my cousin’s house for Christmas dinner. But at the same time I know I’ll be fine once I get there. Whew chile depression is something else 🤦🏽‍♀️,sometimes hate much isolation become norm zero motivation get dressed cousin house christmas dinner time know fine get whew chile depression something else,negative,0.7768774032592773,sadness,0.9676910638809204,non_irony,0.9025841951370239
"Like ive been looking forward to christmas and the holidays, this morning i woke up in a shitty mood and ive been in one all day. I cant tell if people makes me hate all the holidays or my depression does. Because everytime its a holiday, I wake up and just wanna sleep all day.",like ive looking forward christmas holidays morning woke shitty mood ive one day cant tell people makes hate holidays depression everytime holiday wake wanna sleep day,negative,0.8133584260940552,sadness,0.9695859551429749,non_irony,0.514346718788147
Working a job I hate that makes me want to kill myself just so I can health insurance I can't afford to use. #fuckthiscountry #fuckcapitalism and fuck #depression. I'm not doing this fucking shit the rest of my life I would rather die,working job hate makes want kill health insurance afford use #fuckthiscountry #fuckcapitalism fuck #depression fucking shit rest life would rather die,negative,0.976715087890625,anger,0.61846923828125,non_irony,0.7398238182067871
I hate my body so much. Last set of three at 185 lbs. today sucked and it was hard getting to the gym but here I am. Benchin through depression. https://t.co/pFj9PItLPm,hate body much last set three lbs today sucked hard getting gym benchin depression,negative,0.925105094909668,sadness,0.9681398868560791,non_irony,0.7462754845619202
"@its_dwolf Yo D! As someone that has suffered through depression myself, to the point I attempted suicide at one point (which I hate speaking abou), definitely go see someone. My DMs are always open brother! Much love D!!!",someone suffered depression point attempted suicide one point hate speaking abou definitely see someone dms always open brother much love,negative,0.6094450354576111,sadness,0.9751986861228943,non_irony,0.9507856369018555
@siano4progress I hate that I genuinely need meds for my depression and anxiety (just one pill a day). I've tried several times to go off them and I am not OK.  Proud of you for taking the step. You'll be glad you did. 1/2,hate genuinely need meds depression anxiety one pill day tried several times proud taking step glad,neutral,0.49000677466392517,sadness,0.9074310660362244,irony,0.538426399230957
"I hate weekends, I hate the nights, I hate staying at home, because when those come I can’t escape my problems and my depression issues.",hate weekends hate nights hate staying home come escape problems depression issues,negative,0.961694061756134,sadness,0.9343675374984741,non_irony,0.7553637027740479
At work now for the rest of the day so my Christmas is officially over. Didn’t feel special this year. Now if only I didn’t actually have to work the next 2 days and wear this god awful fake smile. I seriously hate my brain and what depression can do to it/me.,work rest day christmas officially feel special year actually work next days wear god awful fake smile seriously hate brain depression,negative,0.7490037083625793,sadness,0.9603371620178223,irony,0.8811190128326416
I hate how my life is split pre and post depression and I’m constantly romanticizing the pre depression era even tho I was a lame 11 yo and had to enjoy life by default,hate life split pre post depression constantly romanticizing pre depression era even tho lame enjoy life default,negative,0.8515810370445251,sadness,0.9613733291625977,irony,0.7833492159843445
"@hikkichee @utadahikaru I in depression too in past few years, always blame everything what happens to me.
Everyday thinking about hating self, felt being victim, want to kill myself, hate everyone.
All negative emotions, drown inside me, until I lost my father.",depression past years always blame everything happens everyday thinking hating self felt victim want kill hate everyone negative emotions drown inside lost father,negative,0.9552257061004639,sadness,0.9745516180992126,non_irony,0.7427211999893188
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
I hate when weed is compared to coke or some other drug like im crackhead or something i dont chase a high. I like to feel normal i have really bad anxiety &amp; my depression is a sneaky bitch. I smoke like 3/4 times a day the most depending on my how my day is going.,hate weed compared coke drug like crackhead something dont chase high like feel normal really bad anxiety amp depression sneaky bitch smoke like times day depending day going,negative,0.9648498296737671,sadness,0.5545192360877991,non_irony,0.8553468585014343
I don't want to be this guy but... I hate the holidays... I'm truly grateful for all I have in life but seeing people basically flex all over social media makes my seasonal depression even worse. My family hasn't had alot so Christmas over the years have gotten less and less.,want guy hate holidays truly grateful life seeing people basically flex social media makes seasonal depression even worse family alot christmas years gotten less less,negative,0.9287809729576111,sadness,0.9750680327415466,irony,0.5325770378112793
As a kid i hated xmas bc it was overwhelming (my parents went all out) as young adult i hated it because of the stress of kids/presents on tight budget...now as middle aged i hate it because i am sad every year because my dad is gone. Depression+anxiety+xmas= BahHumbug,kid hated xmas overwhelming parents went young adult hated stress kids presents tight budget middle aged hate sad every year dad gone depression anxiety xmas bahhumbug,negative,0.9379335641860962,sadness,0.9555197954177856,non_irony,0.5977783203125
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
"First time ever completely alone on christmas and Sylvester.
It was my choice 'cause me family might be absolutely loving... but overwhelming and very loud too.
Couldn't stand it this year.
But now I'm lonely.
I hate my anxiety and depression...",first time ever completely alone christmas sylvester choice cause family might absolutely loving overwhelming loud stand year lonely hate anxiety depression,neutral,0.4166051149368286,sadness,0.9774386286735535,non_irony,0.8138347268104553
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
"Wild how my anxiety ignores the fact that I, myself, do not give a fuck if I get a single gift as long as I have the people I love in my life and just catapults me into a deep depression because everyone is going to hate me if I don't give them every item that exists ever",wild anxiety ignores fact give fuck get single gift long people love life catapults deep depression everyone going hate give every item exists ever,negative,0.8263201117515564,sadness,0.8678310513496399,non_irony,0.7031214237213135
"every time my depression lifts I'm always 100% sure I'm manic but the thing is of course I have more energy and confidence, I am not fundamentally tired and I dont hate myself lmao",every time depression lifts always sure manic thing course energy confidence fundamentally tired dont hate lmao,neutral,0.47779732942581177,sadness,0.9647734761238098,non_irony,0.6961930990219116
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
"Lack inability destitution depression hate negativity violence crime drug addiction and filth are so close I can taste them in the air, They are not me or my future #MerryChristmas2019",lack inability destitution depression hate negativity violence crime drug addiction filth close taste air future #merrychristmas,negative,0.897947371006012,sadness,0.9728434681892395,non_irony,0.7826010584831238
@KageNoKuniNoJoo “I practically hate myself and continue to destroy myself through my own depression and self hatred I’m not even worth noticing or even worthy of loving no amount of light could fill the black void in my heart.”,practically hate continue destroy depression self hatred even worth noticing even worthy loving amount light could fill black void heart,negative,0.8939285278320312,sadness,0.9682837128639221,non_irony,0.909354031085968
"TW: suicidal ideation

For me, my suicidal ideation and depression really kicks in during the holidays. From October all the way through December, I sit in a near constant state of depression. It sucks, I hate every minute of it, and I hate myself. twitter.com/DepressedWBlac…",suicidal ideation suicidal ideation depression really kicks holidays october way december sit near constant state depression sucks hate every minute hate,negative,0.9764617681503296,sadness,0.8331805467605591,non_irony,0.7832472324371338
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
"@bigdumbfemme Same. I love the giving and receiving part of it, but I hate that seasonal depression kicking in and layering over my already shitey depression",love giving receiving part hate seasonal depression kicking layering already shitey depression,negative,0.6999922394752502,sadness,0.9422923922538757,irony,0.9363105893135071
"Merry Christmas! Despite lots of success, this has been a tough year emotionally. Lots of people showed me love, but others at times felt the need to rub my nose in the dirt. Rose above the hate, fought off depression. Love me or hate me, what I have in store next year is special",merry christmas despite lots success tough year emotionally lots people showed love others times felt need rub nose dirt rose hate fought depression love hate store next year special,positive,0.7703924775123596,sadness,0.95402991771698,non_irony,0.6533820629119873
"On the floor, on the verge of tears because I can’t wrap for shit, my back still hurts, my cat won’t stop fucking with the wrapping paper. I hate Christmas and I’m over this seasonal depression bullshit",floor verge tears wrap shit back still hurts cat stop fucking wrapping paper hate christmas seasonal depression bullshit,negative,0.981245756149292,sadness,0.6581185460090637,non_irony,0.8700699806213379
"Literally the second i leave my friends house ""wow, they hate me and everyone just pretends to be friends with me / nice to me""

I know its just depression/anxiety being a binch, but im just... so tired",literally second leave friends house wow hate everyone pretends friends nice know depression anxiety binch tired,negative,0.9662222862243652,sadness,0.8936702609062195,irony,0.5860859155654907
My mind is going 100 miles a minute I do know if I am coming or going anymore I really hate living with depression,mind going miles minute know coming going anymore really hate living depression,negative,0.9393985271453857,sadness,0.9654718041419983,non_irony,0.9257529973983765
Depression sucks....I hate my life😭😭😭,depression sucks hate life,negative,0.9800360798835754,sadness,0.9399646520614624,irony,0.5271605849266052
"@LeftAtLondon Or 3) people think I'm ""lazy"" when it's really just paralyzing anxiety. I'm afraid of failing and then everybody will hate me, so I don't even start the thing. Which then triggers my depression because now I feel like I've let everybody down &amp; now they hate me",people think lazy really paralyzing anxiety afraid failing everybody hate even start thing triggers depression feel like let everybody amp hate,negative,0.9415885806083679,sadness,0.9448013305664062,irony,0.5229957699775696
i hate depression how is it fair that my default mental state is wanting 2 be dead,hate depression fair default mental state wanting dead,negative,0.9691630005836487,sadness,0.9522128701210022,irony,0.5304330587387085
I really hate how I get around this time of year. The start of my Christmas break - my birthday (January 14) are always when my depression is at its absolute worst.,really hate get around time year start christmas break birthday january always depression absolute worst,negative,0.9716814160346985,sadness,0.9386997818946838,non_irony,0.6894609928131104
"fuck it’s my last exam and she definitely hate me. i worked so hard and she tried to make me fail it.

ahh i think im started to deal with my depression and she just make it worse",fuck last exam definitely hate worked hard tried make fail ahh think started deal depression make worse,negative,0.9704251885414124,sadness,0.9470492005348206,non_irony,0.7897875905036926
What? What would I be hating? How much I hate my body and feel fat? Me throwing up after eating all the time? Death? Suicidal ideation? Anxiety and depression? I WISH I wasn’t dealing with any of this. https://t.co/w0AbJxDiaq,would hating much hate body feel fat throwing eating time death suicidal ideation anxiety depression wish dealing,negative,0.9502017498016357,sadness,0.9457122683525085,non_irony,0.8928449749946594
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",pimples sadness fake love hate depression anxiety heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.8323405981063843,sadness,0.8900414109230042,non_irony,0.7537990808486938
@gam3r_kitty Anxiety/depression/ADD here. I hate the feeling that someone is yelling and just following me around. Tensing up so much starts to make my body ache some times,anxiety depression add hate feeling someone yelling following around tensing much starts make body ache times,negative,0.9568737149238586,sadness,0.851264476776123,non_irony,0.6334913372993469
"i just freaked out and broke a door and threw shit everywhere &amp; now i’m in tears . i hate everyone , i hate my life , i want everyone to go away forever and never come back . i hate my depression, hate my anxiety , hate my BPD .. i don’t wanna be alive anymore. WHY ME !? why me..",freaked broke door threw shit everywhere amp tears hate everyone hate life want everyone away forever never come back hate depression hate anxiety hate bpd wanna alive anymore,negative,0.9819562435150146,anger,0.6725695133209229,non_irony,0.9071045517921448
Today is my birthday and I literally slept on and off and cried on and off 🤣🤣🤣. I hate depression!,today birthday literally slept cried hate depression,negative,0.8994090557098389,sadness,0.9768760204315186,irony,0.6026647686958313
"I hate myself
I hate myself
I hate myself
why does my depression have to kick into overdrive right at christmas
fuck everything",hate hate hate depression kick overdrive right christmas fuck everything,negative,0.9791845083236694,anger,0.7187179327011108,irony,0.6478309631347656
"holdiay depression is hitting really hard with my thoughts:
1. my friends hate me
2. i havent left the house in two weeks
3. im depressingly alone 
4. once again for the 5th time in a row i will not get a thought out present frrom my family not to be white and ungrateful but",holdiay depression hitting really hard thoughts friends hate havent left house two weeks depressingly alone time row get thought present frrom family white ungrateful,negative,0.9619978666305542,sadness,0.9764638543128967,non_irony,0.9338950514793396
My reylo moots must hate me but BTS has prevented my depression after the nonsense that TROS brought to my life,reylo moots must hate bts prevented depression nonsense tros brought life,negative,0.6140544414520264,sadness,0.8897982835769653,irony,0.8736769556999207
i hate this mf holidayyyy seasonal depression can kiss my ass,hate holidayyyy seasonal depression kiss ass,negative,0.9734434485435486,sadness,0.8682756423950195,non_irony,0.634563684463501
"To see that #MentalHealthAtChristmas is trending warms my heart! I have PTSD, depression, GAD, panic disorder, &amp; OCD. Mental illness is just as real &amp; can be just as debilitating &amp; fatal as physical illness! People's ignorance of this is so sad! DON'T HATE! EDUCATE! Cont. below..",see #mentalhealthatchristmas trending warms heart ptsd depression gad panic disorder amp ocd mental illness real amp debilitating amp fatal physical illness people ignorance sad hate educate cont,negative,0.9106840491294861,sadness,0.9688869118690491,non_irony,0.5524500608444214
"I hate Christmas, my mood is never good enough for my family and they make sure to remind of that fact over and over again.  #depression #depressionfeelslike",hate christmas mood never good enough family make sure remind fact #depression #depressionfeelslike,negative,0.9368578791618347,sadness,0.979377806186676,non_irony,0.8422708511352539
"I hate #Christmas &amp; just
found out last night I'm
losing everything literally
next mo. but somehow
@BTS_twt comfort me
in my deep, dark depression
#ChristmasEve #BTSTour2020 
#BTS #MyHolidayStressRelief https://t.co/s46FFqNqNz",hate #christmas amp found last night losing everything literally next somehow comfort deep dark depression #christmaseve #btstour #bts #myholidaystressrelief,negative,0.7336156964302063,sadness,0.9848237037658691,non_irony,0.5476353764533997
My depression and anxiety about Christmas just kicked in so bad right now and I hate it.,depression anxiety christmas kicked bad right hate,negative,0.9420635104179382,sadness,0.9536396861076355,non_irony,0.6259748339653015
"From depression : nobody​ loved you,​ You're​ worthless, Everyone​ hate​ you.
Me​ : damn, I​ can't​ fight​ my​ fear.",depression nobody loved worthless everyone hate damn fight fear,negative,0.9646812081336975,sadness,0.9573700428009033,non_irony,0.7610484957695007
Depression always greater than me but i learn just to smile even though i know noone cares or learn to deal with it just from being lonely thinking way to much is the most cause of it especially the way my personality changes which i hate the most https://t.co/XyO1kKVkXg,depression always greater learn smile even though know noone cares learn deal lonely thinking way much cause especially way personality changes hate,negative,0.45120760798454285,sadness,0.976223886013031,non_irony,0.7322328686714172
a friend once asked me whst depression was like. i said some days i couldnt takr my meds and that made evrything worse. he asked  why not just take them?? i told him bruvvvv i couldnt even make it out of bed to walk one metre to where my meds were. depression sucks i hate it,friend asked whst depression like said days couldnt takr meds made evrything worse asked take told bruvvvv couldnt even make bed walk one metre meds depression sucks hate,negative,0.9709494113922119,sadness,0.7108674645423889,non_irony,0.8450672030448914
