renderedContent,pre_processed,label_sentiment,probability_sentiment,label_emotion,probability_emotion,label_irony,probability_irony
I hate how immune I'm becoming to caffeine or is it just my depression?idk I'm 2 monsters in and I feel tired for some reason. Like bitch wtf.,hate immune becoming caffeine depression idk monsters feel tired reason like bitch wtf,negative,0.9744112491607666,sadness,0.684037446975708,non_irony,0.7667893767356873
I hate that I can’t hide my depression anymore :(,hate hide depression anymore,negative,0.893566906452179,sadness,0.9714046120643616,non_irony,0.6204476356506348
I hate that my brother thinks that my depression and anxiety is something funny to joke about,hate brother thinks depression anxiety something funny joke,negative,0.5858241319656372,sadness,0.7337303161621094,irony,0.938676118850708
I kept a smile on my face all day while I was with my parents. Now I’m home crying my eyes out. I hate that I hide my depression from them but I want them to be happy and not worry about me #depression,kept smile face day parents home crying eyes hate hide depression want happy not worry #depression,neutral,0.41292208433151245,sadness,0.9839649200439453,non_irony,0.5451544523239136
My anxiety and depression gets the best of me sometimes. I just assume that if you don’t talk to or acknowledge me then I just assume that you hate me.  🙃,anxiety depression gets best sometimes assume talk acknowledge assume hate,negative,0.6489496827125549,sadness,0.9633729457855225,non_irony,0.5945525169372559
"Depression is weird. I fucking hate it, as low as it gets me, I try my hardest to never let it win.",depression weird fucking hate low gets try hardest never let win,negative,0.9623461365699768,sadness,0.9416303038597107,non_irony,0.8234903216362
kinda hate that my only (temporary) escape from my winter depression is alcohol,kinda hate temporary escape winter depression alcohol,negative,0.9062531590461731,sadness,0.9232823848724365,non_irony,0.659227192401886
"I hate my depression so fuckin bad, I got no one and everyone at the same time",hate depression fuckin bad got no one everyone time,negative,0.971352756023407,sadness,0.8937292695045471,non_irony,0.8097888827323914
Okay but I really hate going on vacation and realizing my depression didn’t stay at home 🤦🏻‍♀️,okay really hate going vacation realizing depression didn stay home,negative,0.907353401184082,sadness,0.9505409598350525,irony,0.5443127155303955
"I’m not perfect, I’m far from it. My PTSD and Depression are no joke. One day I will snap, I will attempt and I will succeed. Understand, I hate me and I believe you all hate me too. Don’t take it personal but if I had to chose to live or to die, I’d choose death. I’m sorry.",not perfect far ptsd depression no joke one day snap attempt succeed understand hate believe hate take personal chose live die choose death sorry,negative,0.902894139289856,sadness,0.9495742321014404,non_irony,0.6196398138999939
i also hate myself for falling into a sort of weird consumer/parasocial trap but I give myself a slight pass because of my depression,also hate falling sort weird consumer parasocial trap give slight pass depression,negative,0.8543967604637146,sadness,0.9621022343635559,irony,0.5122472047805786
"@LeftAtLondon The fact that I hate Christmas time makes me ungrateful. No, my depression and anxiety make spending periods of time around my family’s house and standards unbearable. I’ll offer to do any errands I can to get out of the house and, away from the stress of being around my parents.",fact hate christmas time makes ungrateful no depression anxiety make spending periods time around family house standards unbearable offer errands get house away stress around parents,negative,0.9513394832611084,sadness,0.8410922288894653,non_irony,0.6126548051834106
"i hate this mood, my total depression state where i don't want to do anything and just sleep. its usually a mix of boredom, worry, or something else. i hate getting this mood",hate mood total depression state want anything sleep usually mix boredom worry something else hate getting mood,negative,0.9491873979568481,sadness,0.9688889980316162,non_irony,0.9013676643371582
@iamblackbear All i got was a worse mental state and increased depression after seeing all the photos of happy families with all their gifts and beautiful trees. While my family is broken and most of us hate each other.,got worse mental state increased depression seeing photos happy families gifts beautiful trees family broken us hate,negative,0.8752529621124268,sadness,0.9725480079650879,non_irony,0.5110807418823242
Why when I get home to an empty flat I suddenly feel miserable as f 😢. I hate my head. #LonelyChristmas #depression,get home empty flat suddenly feel miserable hate head #lonelychristmas #depression,negative,0.9593931436538696,sadness,0.9821915626525879,non_irony,0.8085318803787231
Really hate going through depression man and nobody understands how I feel. And trying to always keep a smile on my face is tiring,really hate going depression man nobody understands feel trying always keep smile face tiring,negative,0.9653221964836121,sadness,0.9320133924484253,non_irony,0.8066405653953552
"Seasonal depression has to be real bc i get sad AF that i can’t go outside and meditate during the winter, I feel disconnected from Mother Nature and I absolutely HATE being cold. Plus my city likes to have winter 9/12 months",seasonal depression real bc get sad af go outside meditate winter feel disconnected mother nature absolutely hate cold plus city likes winter months,negative,0.9228147268295288,sadness,0.9767765402793884,irony,0.5481250882148743
didn’t know dear evan hansen was getting hate bc of how they portray mental illness and a big fuck you to anyone who hates it bc of that bc that musical (you will be found in particular) was all that got me thru my deepest depression ever and i know it’s helped others too,didn know dear evan hansen getting hate bc portray mental illness big fuck anyone hates bc bc musical found particular got thru deepest depression ever know helped others,negative,0.4921965003013611,sadness,0.8656862378120422,non_irony,0.6052759885787964
Depression n anxiety and crying myself to sleep bc i fear i have damaged a friendship i care deeply about. Hate myself and my brain. Goodnight. https://t.co/ehNv8Tavkw,depression anxiety crying sleep bc fear damaged friendship care deeply hate brain goodnight,negative,0.964396059513092,sadness,0.9799811244010925,non_irony,0.7164995670318604
"*me beating my depression with a stick*: BACK IT'S CHRISTMAS! STOP THE SAD
*My depression smacking me with my new keyboard*: Hey remember all that repressed childhood trauma you have? Also, your friends hate you
*Me, stuffing my face with chocolate while crying*: go on.",beating depression stick back christmas stop sad depression smacking new keyboard hey remember repressed childhood trauma also friends hate stuffing face chocolate crying go,negative,0.9385314583778381,sadness,0.9707204699516296,irony,0.6458714008331299
I sometimes hate how much isolation has become a norm for me. I have zero motivation to get dressed and go to my cousin’s house for Christmas dinner. But at the same time I know I’ll be fine once I get there. Whew chile depression is something else 🤦🏽‍♀️,sometimes hate much isolation become norm zero motivation get dressed go cousin house christmas dinner time know fine get whew chile depression something else,negative,0.7565429210662842,sadness,0.9699209332466125,non_irony,0.9020887613296509
"Like ive been looking forward to christmas and the holidays, this morning i woke up in a shitty mood and ive been in one all day. I cant tell if people makes me hate all the holidays or my depression does. Because everytime its a holiday, I wake up and just wanna sleep all day.",like ive looking forward christmas holidays morning woke shitty mood ive one day cant tell people makes hate holidays depression everytime holiday wake wanna sleep day,negative,0.8133584260940552,sadness,0.9695859551429749,non_irony,0.514346718788147
Working a job I hate that makes me want to kill myself just so I can health insurance I can't afford to use. #fuckthiscountry #fuckcapitalism and fuck #depression. I'm not doing this fucking shit the rest of my life I would rather die,working job hate makes want kill health insurance afford use #fuckthiscountry #fuckcapitalism fuck #depression not fucking shit rest life would rather die,negative,0.9764820337295532,sadness,0.495993435382843,non_irony,0.7470390796661377
I hate my body so much. Last set of three at 185 lbs. today sucked and it was hard getting to the gym but here I am. Benchin through depression. https://t.co/pFj9PItLPm,hate body much last set three lbs today sucked hard getting gym benchin depression,negative,0.925105094909668,sadness,0.9681398868560791,non_irony,0.7462754845619202
"@its_dwolf Yo D! As someone that has suffered through depression myself, to the point I attempted suicide at one point (which I hate speaking abou), definitely go see someone. My DMs are always open brother! Much love D!!!",yo someone suffered depression point attempted suicide one point hate speaking abou definitely go see someone dms always open brother much love,negative,0.5976964831352234,sadness,0.9697017669677734,non_irony,0.9508179426193237
@siano4progress I hate that I genuinely need meds for my depression and anxiety (just one pill a day). I've tried several times to go off them and I am not OK.  Proud of you for taking the step. You'll be glad you did. 1/2,hate genuinely need meds depression anxiety one pill day tried several times go not ok proud taking step glad,negative,0.733802855014801,sadness,0.9768655300140381,non_irony,0.665817141532898
"I hate weekends, I hate the nights, I hate staying at home, because when those come I can’t escape my problems and my depression issues.",hate weekends hate nights hate staying home come escape problems depression issues,negative,0.961694061756134,sadness,0.9343675374984741,non_irony,0.7553637027740479
At work now for the rest of the day so my Christmas is officially over. Didn’t feel special this year. Now if only I didn’t actually have to work the next 2 days and wear this god awful fake smile. I seriously hate my brain and what depression can do to it/me.,work rest day christmas officially didn feel special year didn actually work next days wear god awful fake smile seriously hate brain depression,negative,0.9719754457473755,sadness,0.9596308469772339,irony,0.6687412858009338
I hate how my life is split pre and post depression and I’m constantly romanticizing the pre depression era even tho I was a lame 11 yo and had to enjoy life by default,hate life split pre post depression constantly romanticizing pre depression era even tho lame yo enjoy life default,negative,0.8623430132865906,sadness,0.9382063746452332,irony,0.7732238173484802
"@hikkichee @utadahikaru I in depression too in past few years, always blame everything what happens to me.
Everyday thinking about hating self, felt being victim, want to kill myself, hate everyone.
All negative emotions, drown inside me, until I lost my father.",depression past years always blame everything happens everyday thinking hating self felt victim want kill hate everyone negative emotions drown inside lost father,negative,0.9552257061004639,sadness,0.9745516180992126,non_irony,0.7427211999893188
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",no pimples no sadness no fake love no hate no depression no anxiety no heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.9356997609138489,optimism,0.49943313002586365,non_irony,0.91506427526474
I hate when weed is compared to coke or some other drug like im crackhead or something i dont chase a high. I like to feel normal i have really bad anxiety &amp; my depression is a sneaky bitch. I smoke like 3/4 times a day the most depending on my how my day is going.,hate weed compared coke drug like im crackhead something dont chase high like feel normal really bad anxiety amp depression sneaky bitch smoke like times day depending day going,negative,0.9650083184242249,sadness,0.5432921648025513,non_irony,0.8650628328323364
I don't want to be this guy but... I hate the holidays... I'm truly grateful for all I have in life but seeing people basically flex all over social media makes my seasonal depression even worse. My family hasn't had alot so Christmas over the years have gotten less and less.,want guy hate holidays truly grateful life seeing people basically flex social media makes seasonal depression even worse family hasn alot christmas years gotten less less,negative,0.9474694728851318,sadness,0.9740995168685913,non_irony,0.5295371413230896
As a kid i hated xmas bc it was overwhelming (my parents went all out) as young adult i hated it because of the stress of kids/presents on tight budget...now as middle aged i hate it because i am sad every year because my dad is gone. Depression+anxiety+xmas= BahHumbug,kid hated xmas bc overwhelming parents went young adult hated stress kids presents tight budget middle aged hate sad every year dad gone depression anxiety xmas bahhumbug,negative,0.9469699263572693,sadness,0.947837769985199,irony,0.5014674067497253
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",no pimples no sadness no fake love no hate no depression no anxiety no heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.9356997609138489,optimism,0.49943313002586365,non_irony,0.91506427526474
"First time ever completely alone on christmas and Sylvester.
It was my choice 'cause me family might be absolutely loving... but overwhelming and very loud too.
Couldn't stand it this year.
But now I'm lonely.
I hate my anxiety and depression...",first time ever completely alone christmas sylvester choice cause family might absolutely loving overwhelming loud stand year lonely hate anxiety depression,neutral,0.4166051149368286,sadness,0.9774386286735535,non_irony,0.8138347268104553
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",no pimples no sadness no fake love no hate no depression no anxiety no heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.9356997609138489,optimism,0.49943313002586365,non_irony,0.91506427526474
"Wild how my anxiety ignores the fact that I, myself, do not give a fuck if I get a single gift as long as I have the people I love in my life and just catapults me into a deep depression because everyone is going to hate me if I don't give them every item that exists ever",wild anxiety ignores fact not give fuck get single gift long people love life catapults deep depression everyone going hate give every item exists ever,negative,0.7890226244926453,sadness,0.8986853957176208,non_irony,0.7877551913261414
"every time my depression lifts I'm always 100% sure I'm manic but the thing is of course I have more energy and confidence, I am not fundamentally tired and I dont hate myself lmao",every time depression lifts always sure manic thing course energy confidence not fundamentally tired dont hate lmao,positive,0.47585445642471313,sadness,0.9460451602935791,non_irony,0.7603681683540344
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",no pimples no sadness no fake love no hate no depression no anxiety no heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.9356997609138489,optimism,0.49943313002586365,non_irony,0.91506427526474
"Lack inability destitution depression hate negativity violence crime drug addiction and filth are so close I can taste them in the air, They are not me or my future #MerryChristmas2019",lack inability destitution depression hate negativity violence crime drug addiction filth close taste air not future #merrychristmas,negative,0.917026937007904,sadness,0.9696497321128845,non_irony,0.7894913554191589
@KageNoKuniNoJoo “I practically hate myself and continue to destroy myself through my own depression and self hatred I’m not even worth noticing or even worthy of loving no amount of light could fill the black void in my heart.”,practically hate continue destroy depression self hatred not even worth noticing even worthy loving no amount light could fill black void heart,negative,0.9580315351486206,sadness,0.9660071730613708,non_irony,0.9202171564102173
"TW: suicidal ideation

For me, my suicidal ideation and depression really kicks in during the holidays. From October all the way through December, I sit in a near constant state of depression. It sucks, I hate every minute of it, and I hate myself. twitter.com/DepressedWBlac…",tw suicidal ideation suicidal ideation depression really kicks holidays october way december sit near constant state depression sucks hate every minute hate,negative,0.9761477708816528,sadness,0.800058126449585,non_irony,0.6983791589736938
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",no pimples no sadness no fake love no hate no depression no anxiety no heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.9356997609138489,optimism,0.49943313002586365,non_irony,0.91506427526474
"@bigdumbfemme Same. I love the giving and receiving part of it, but I hate that seasonal depression kicking in and layering over my already shitey depression",love giving receiving part hate seasonal depression kicking layering already shitey depression,negative,0.6999922394752502,sadness,0.9422923922538757,irony,0.9363105893135071
"Merry Christmas! Despite lots of success, this has been a tough year emotionally. Lots of people showed me love, but others at times felt the need to rub my nose in the dirt. Rose above the hate, fought off depression. Love me or hate me, what I have in store next year is special",merry christmas despite lots success tough year emotionally lots people showed love others times felt need rub nose dirt rose hate fought depression love hate store next year special,positive,0.7703924775123596,sadness,0.95402991771698,non_irony,0.6533820629119873
"On the floor, on the verge of tears because I can’t wrap for shit, my back still hurts, my cat won’t stop fucking with the wrapping paper. I hate Christmas and I’m over this seasonal depression bullshit",floor verge tears wrap shit back still hurts cat stop fucking wrapping paper hate christmas seasonal depression bullshit,negative,0.981245756149292,sadness,0.6581185460090637,non_irony,0.8700699806213379
"Literally the second i leave my friends house ""wow, they hate me and everyone just pretends to be friends with me / nice to me""

I know its just depression/anxiety being a binch, but im just... so tired",literally second leave friends house wow hate everyone pretends friends nice know depression anxiety binch im tired,negative,0.9713436961174011,sadness,0.9133943319320679,irony,0.5444934964179993
My mind is going 100 miles a minute I do know if I am coming or going anymore I really hate living with depression,mind going miles minute know coming going anymore really hate living depression,negative,0.9393985271453857,sadness,0.9654718041419983,non_irony,0.9257529973983765
Depression sucks....I hate my life😭😭😭,depression sucks hate life,negative,0.9800360798835754,sadness,0.9399646520614624,irony,0.5271605849266052
"@LeftAtLondon Or 3) people think I'm ""lazy"" when it's really just paralyzing anxiety. I'm afraid of failing and then everybody will hate me, so I don't even start the thing. Which then triggers my depression because now I feel like I've let everybody down &amp; now they hate me",people think lazy really paralyzing anxiety afraid failing everybody hate even start thing triggers depression feel like let everybody amp hate,negative,0.9415885806083679,sadness,0.9448013305664062,irony,0.5229957699775696
i hate depression how is it fair that my default mental state is wanting 2 be dead,hate depression fair default mental state wanting dead,negative,0.9691630005836487,sadness,0.9522128701210022,irony,0.5304330587387085
I really hate how I get around this time of year. The start of my Christmas break - my birthday (January 14) are always when my depression is at its absolute worst.,really hate get around time year start christmas break birthday january always depression absolute worst,negative,0.9716814160346985,sadness,0.9386997818946838,non_irony,0.6894609928131104
"fuck it’s my last exam and she definitely hate me. i worked so hard and she tried to make me fail it.

ahh i think im started to deal with my depression and she just make it worse",fuck last exam definitely hate worked hard tried make fail ahh think im started deal depression make worse,negative,0.9735585451126099,sadness,0.9433736205101013,non_irony,0.829695999622345
What? What would I be hating? How much I hate my body and feel fat? Me throwing up after eating all the time? Death? Suicidal ideation? Anxiety and depression? I WISH I wasn’t dealing with any of this. https://t.co/w0AbJxDiaq,would hating much hate body feel fat throwing eating time death suicidal ideation anxiety depression wish dealing,negative,0.9502017498016357,sadness,0.9457122683525085,non_irony,0.8928449749946594
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",no pimples no sadness no fake love no hate no depression no anxiety no heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.9356997609138489,optimism,0.49943313002586365,non_irony,0.91506427526474
@gam3r_kitty Anxiety/depression/ADD here. I hate the feeling that someone is yelling and just following me around. Tensing up so much starts to make my body ache some times,anxiety depression add hate feeling someone yelling following around tensing much starts make body ache times,negative,0.9568737149238586,sadness,0.851264476776123,non_irony,0.6334913372993469
"i just freaked out and broke a door and threw shit everywhere &amp; now i’m in tears . i hate everyone , i hate my life , i want everyone to go away forever and never come back . i hate my depression, hate my anxiety , hate my BPD .. i don’t wanna be alive anymore. WHY ME !? why me..",freaked broke door threw shit everywhere amp tears hate everyone hate life want everyone go away forever never come back hate depression hate anxiety hate bpd wanna alive anymore,negative,0.9816474914550781,anger,0.6264173984527588,non_irony,0.8971397280693054
Today is my birthday and I literally slept on and off and cried on and off 🤣🤣🤣. I hate depression!,today birthday literally slept cried hate depression,negative,0.8994090557098389,sadness,0.9768760204315186,irony,0.6026647686958313
"I hate myself
I hate myself
I hate myself
why does my depression have to kick into overdrive right at christmas
fuck everything",hate hate hate depression kick overdrive right christmas fuck everything,negative,0.9791845083236694,anger,0.7187179327011108,irony,0.6478309631347656
"holdiay depression is hitting really hard with my thoughts:
1. my friends hate me
2. i havent left the house in two weeks
3. im depressingly alone 
4. once again for the 5th time in a row i will not get a thought out present frrom my family not to be white and ungrateful but",holdiay depression hitting really hard thoughts friends hate havent left house two weeks im depressingly alone th time row not get thought present frrom family not white ungrateful,negative,0.9701404571533203,sadness,0.978180468082428,non_irony,0.9698398113250732
My reylo moots must hate me but BTS has prevented my depression after the nonsense that TROS brought to my life,reylo moots must hate bts prevented depression nonsense tros brought life,negative,0.6140544414520264,sadness,0.8897982835769653,irony,0.8736769556999207
i hate this mf holidayyyy seasonal depression can kiss my ass,hate mf holidayyyy seasonal depression kiss ass,negative,0.9800722599029541,anger,0.6113477945327759,non_irony,0.7871876955032349
"To see that #MentalHealthAtChristmas is trending warms my heart! I have PTSD, depression, GAD, panic disorder, &amp; OCD. Mental illness is just as real &amp; can be just as debilitating &amp; fatal as physical illness! People's ignorance of this is so sad! DON'T HATE! EDUCATE! Cont. below..",see #mentalhealthatchristmas trending warms heart ptsd depression gad panic disorder amp ocd mental illness real amp debilitating amp fatal physical illness people ignorance sad hate educate cont,negative,0.9106840491294861,sadness,0.9688869118690491,non_irony,0.5524500608444214
"I hate Christmas, my mood is never good enough for my family and they make sure to remind of that fact over and over again.  #depression #depressionfeelslike",hate christmas mood never good enough family make sure remind fact #depression #depressionfeelslike,negative,0.9368578791618347,sadness,0.979377806186676,non_irony,0.8422708511352539
"I hate #Christmas &amp; just
found out last night I'm
losing everything literally
next mo. but somehow
@BTS_twt comfort me
in my deep, dark depression
#ChristmasEve #BTSTour2020 
#BTS #MyHolidayStressRelief https://t.co/s46FFqNqNz",hate #christmas amp found last night losing everything literally next mo somehow comfort deep dark depression #christmaseve #btstour #bts #myholidaystressrelief,negative,0.7245178818702698,sadness,0.9850289225578308,non_irony,0.6695681810379028
My depression and anxiety about Christmas just kicked in so bad right now and I hate it.,depression anxiety christmas kicked bad right hate,negative,0.9420635104179382,sadness,0.9536396861076355,non_irony,0.6259748339653015
"From depression : nobody​ loved you,​ You're​ worthless, Everyone​ hate​ you.
Me​ : damn, I​ can't​ fight​ my​ fear.",depression nobody loved worthless everyone hate damn fight fear,negative,0.9646812081336975,sadness,0.9573700428009033,non_irony,0.7610484957695007
Depression always greater than me but i learn just to smile even though i know noone cares or learn to deal with it just from being lonely thinking way to much is the most cause of it especially the way my personality changes which i hate the most https://t.co/XyO1kKVkXg,depression always greater learn smile even though know noone cares learn deal lonely thinking way much cause especially way personality changes hate,negative,0.45120760798454285,sadness,0.976223886013031,non_irony,0.7322328686714172
a friend once asked me whst depression was like. i said some days i couldnt takr my meds and that made evrything worse. he asked  why not just take them?? i told him bruvvvv i couldnt even make it out of bed to walk one metre to where my meds were. depression sucks i hate it,friend asked whst depression like said days couldnt takr meds made evrything worse asked not take told bruvvvv couldnt even make bed walk one metre meds depression sucks hate,negative,0.9720078706741333,sadness,0.6444818377494812,non_irony,0.8493334054946899
"@l3vent3 @itsLexaa Ay, you hate to see it. If you ever experience depression again my DM’s are always open",ay hate see ever experience depression dm always open,negative,0.8938524723052979,sadness,0.9486563801765442,non_irony,0.8829169869422913
@AlaineGreyson I hate that I won't see my family this Christmas because my anxiety and depression are so bad. I'm basically a prisoner in my own home,hate see family christmas anxiety depression bad basically prisoner home,negative,0.9603784084320068,sadness,0.9784664511680603,non_irony,0.5161546468734741
I hate the holidays my depression hits so deep,hate holidays depression hits deep,negative,0.8802893757820129,sadness,0.9810763597488403,irony,0.529557466506958
"me in bed all day crying because i didn’t have any money to get anyone presents this year, i’ve lost my friends, my future seems pointless, and i hate myself. three cheers for crippling depression, poverty, and fucking christmas. twitter.com/tanamongeau/st…",bed day crying didn money get anyone presents year lost friends future seems pointless hate three cheers crippling depression poverty fucking christmas,negative,0.9752737879753113,sadness,0.9090104699134827,non_irony,0.6546348929405212
@devolverdigital How about cancelling my depression? I fucking hate christmas,cancelling depression fucking hate christmas,negative,0.9788472056388855,sadness,0.5177165269851685,irony,0.7912920713424683
I really need to reorder my magnesium supplements... every day this week I lost to my depression in some way... I hate this chemical imbalance... I feel like I’m mentally fighting so hard and it’s leaving me feeling incredibly drained and not wanting to do anything...,really need reorder magnesium supplements every day week lost depression way hate chemical imbalance feel like mentally fighting hard leaving feeling incredibly drained not wanting anything,negative,0.943600594997406,sadness,0.966681957244873,non_irony,0.8488995432853699
"no pimples 2020
no sadness 2020
no fake love 2020
no hate 2020
no depression 2020
no anxiety 2020
no heartbreaks 2020
hydrated 2020
full of love 2020
high grades 2020
blessed 2020
self love 2020
healthy lifestyle 2020
safe 2020
God’s love forever

I hope 2020 is gonna “my” year.",no pimples no sadness no fake love no hate no depression no anxiety no heartbreaks hydrated full love high grades blessed self love healthy lifestyle safe god love forever hope gonna year,positive,0.9356997609138489,optimism,0.49943313002586365,non_irony,0.91506427526474
I hate wen my depression/anxiety fwm .. pray I learn how to deal with this shit better.,hate wen depression anxiety fwm pray learn deal shit better,negative,0.8574747443199158,sadness,0.9366666674613953,non_irony,0.7149955630302429
"hate the fact that my depression automatically means, weight loss",hate fact depression automatically means weight loss,negative,0.6695164442062378,sadness,0.9619008898735046,irony,0.9749500155448914
"No Marriage = ISIS Orders

I Will Fuck Up Hole Your Life 

Destroy Your Family

Burn Your Garden

I Will Give You Depression, Hate, Torture, War, Death, Failing Politics Company's, I Will Make You Insane With My Nr.2 Virus,

You Put Money In Bottomless Well

Your Plans Will Fail https://t.co/KwY0hbM29e",no marriage isis orders fuck hole life destroy family burn garden give depression hate torture war death failing politics company make insane nr virus put money bottomless well plans fail,negative,0.9750694036483765,anger,0.5387206077575684,non_irony,0.7235231399536133
Fuck Christmas. I need a drink. Literally hate my son. Didn’t get him anything this year. Figure it out yourself ya know? He’s 8 years old he should know better. Santa isn’t real. But depression is. Fa la la la la la drink.,fuck christmas need drink literally hate son didn get anything year figure ya know years old know better santa real depression fa la la la la la drink,negative,0.9507852792739868,sadness,0.8574786186218262,non_irony,0.9235597848892212
"W O W do I hate having seasonal depression on top of my depression. Pretty sure I started having a panic attack while getting coached on how to handle the day. 
Got asked what was going on with me, said idk. 
Switching sales with my other manager, started crying bc I “messed” up.",hate seasonal depression top depression pretty sure started panic attack getting coached handle day got asked going said idk switching sales manager started crying bc messed,negative,0.9060841798782349,sadness,0.9713510870933533,non_irony,0.6965629458427429
@Kitso_Morekisi I also hate that my family is prone to mental illness like it's a family curse. even I haven't escaped it...depression/chemical imbalance so said the psychiatrist🙄  at grade 11,also hate family prone mental illness like family curse even escaped depression chemical imbalance said psychiatrist grade,negative,0.9642197489738464,sadness,0.7148388624191284,non_irony,0.538406491279602
"Okay @FabSTRONG &amp; @joeMANZONE i HATE askn but can u drop this track (or ANY remix of #DANCEMONKEY cause I have finally gotten out of my bed&gt;for 2years depression took my entire life&lt;after losin my mom &amp; grandma. On NYE u would change my life if u help me🙉
soundcloud.com/user-185610745…",okay amp hate askn drop track remix #dancemonkey cause finally gotten bed gt years depression took entire life lt losin mom amp grandma nye would change life help,negative,0.820267379283905,sadness,0.977847695350647,non_irony,0.8975791931152344
"yo I hate feeling so sad that I can’t even breathe, I’ve lost my appetite and my self esteem...i really hope I don’t have seasonal depression, bc I was doing really good these past couple of months until the holidays kicked in😞",yo hate feeling sad even breathe lost appetite self esteem really hope seasonal depression bc really good past couple months holidays kicked,negative,0.4944986402988434,sadness,0.9772272706031799,irony,0.7367390990257263
"@Casperrrr5 @OliversWilde Love my company and the people, but Vancouver autumn and winter weather blows. Its just like Finland with no snow, same grayness/overcast for months BS that I hate ~o~

I don't want the sky hidden for months. I feel seasonal depression when the weather is like that.",love company people vancouver autumn winter weather blows like finland no snow grayness overcast months bs hate want sky hidden months feel seasonal depression weather like,neutral,0.357764333486557,sadness,0.8229365348815918,non_irony,0.5377243161201477
"@lilylefae Hate this mentality. Just because I am unpleasant because of my anxiety/depression does not I am treating you ""personally"" like trash. People take things too personally. Do not apologize for your depression especially when others are too wrapped up in their own feeling being hurt",hate mentality unpleasant anxiety depression not treating personally like trash people take things personally not apologize depression especially others wrapped feeling hurt,negative,0.959164023399353,sadness,0.6184033155441284,non_irony,0.7330652475357056
"Hello, depression, my old friend. I've come to talk with you again.

I hate holidays.",hello depression old friend come talk hate holidays,negative,0.7009676694869995,sadness,0.965968668460846,irony,0.8660632967948914
"I really hate this time of the year. I always get really bad anxiety and depression. I push through for my kids to make it good, but inside I feel this horrible sinking feeling that hollows me out and fills me with static.  I'm ready for xmas to be over!",really hate time year always get really bad anxiety depression push kids make good inside feel horrible sinking feeling hollows fills static ready xmas,negative,0.9640852212905884,sadness,0.9672237634658813,non_irony,0.731890082359314
I hate that depression makes you tired as hell. I fucking slept i just cant handle my sadness properly.,hate depression makes tired hell fucking slept cant handle sadness properly,negative,0.9799860715866089,sadness,0.9672433137893677,non_irony,0.6436426639556885
"HOLIDAY DEPRESSION IS REAL AF THOUGH 
i hate feeling like this, it’s gross. 
idky it takes allllllll my energy to get in the damn shower.",holiday depression real af though hate feeling like gross idky takes allllllll energy get damn shower,negative,0.9740491509437561,sadness,0.783912181854248,non_irony,0.8435945510864258
I get christmas depression and I hate it cuz it's the time my brain keeps making me sad I don't really have family like everyone else and I get mad at myself for being sad cuz I feel like I'm devaluing my friends feeling that way.,get christmas depression hate cuz time brain keeps making sad really family like everyone else get mad sad cuz feel like devaluing friends feeling way,negative,0.9661368131637573,sadness,0.9593629837036133,irony,0.7501411437988281
